,ab_id,px,pz,code,pitch_type,b_count,s_count,zones,swing,result
21520,2015102513,1.446,0.596,B,CU,1.0,2.0,16,0,Ball
21521,2015102513,-1.328,2.044,B,FF,2.0,2.0,12,0,Ball
21522,2015102513,0.309,3.773,F,FF,3.0,2.0,10,1,Foul
21523,2015102513,1.058,3.3360000000000003,F,FF,3.0,2.0,13,1,Foul
21524,2015102513,-0.338,2.265,X,FF,3.0,2.0,3,1,Out
21534,2015102528,1.32,2.755,B,FF,0.0,0.0,13,0,Ball
21535,2015102528,-0.61,3.554,B,CU,1.0,0.0,0,0,Ball
21536,2015102528,0.511,1.338,S,SL,2.0,0.0,15,1,Strike
21537,2015102528,0.35,2.36,F,FF,2.0,1.0,5,1,Foul
21538,2015102528,-0.861,3.068,C,CU,2.0,2.0,12,0,Ball
21550,2015102543,1.234,2.619,B,FF,0.0,0.0,13,0,Ball
21551,2015102543,1.351,2.795,S,SL,1.0,0.0,13,1,Strike
21552,2015102543,-1.4780000000000002,2.053,B,FF,1.0,1.0,12,0,Ball
21553,2015102543,-0.612,2.826,E,FF,2.0,1.0,3,1,Hit
22121,2015106802,0.027000000000000003,4.053,B,FF,0.0,0.0,10,0,Ball
22122,2015106802,0.894,3.717,B,FC,1.0,0.0,11,0,Ball
22123,2015106802,-0.774,2.628,C,SL,2.0,0.0,3,0,Ball
22124,2015106802,-0.196,2.568,X,SI,2.0,1.0,4,1,Out
22134,2015106825,-0.93,3.028,F,FF,0.0,0.0,12,1,Foul
22135,2015106825,0.7020000000000001,2.358,C,FF,0.0,1.0,5,0,Ball
22136,2015106825,-1.46,2.684,X,SL,0.0,2.0,12,1,Out
22152,2015106849,0.21600000000000005,2.372,C,FF,0.0,0.0,4,0,Ball
22153,2015106849,0.841,1.213,B,CU,0.0,1.0,16,0,Ball
22154,2015106849,-0.461,1.537,S,FS,1.0,1.0,6,1,Strike
22155,2015106849,0.733,2.352,X,FF,1.0,2.0,5,1,Out
22166,2015106865,1.48,1.242,B,CU,0.0,0.0,16,0,Ball
22167,2015106865,-0.583,3.3960000000000004,C,SL,1.0,0.0,0,0,Ball
22168,2015106865,-1.04,2.911,E,FF,1.0,1.0,12,1,Hit
28135,2015134063,0.505,3.2310000000000003,C,FF,0.0,0.0,2,0,Ball
28136,2015134063,0.253,3.2710000000000004,F,FF,0.0,1.0,1,1,Foul
28137,2015134063,1.893,1.386,B,FF,0.0,2.0,16,0,Ball
28138,2015134063,-0.445,3.157,F,FF,1.0,2.0,0,1,Foul
28139,2015134063,0.769,4.544,B,FT,1.0,2.0,10,0,Ball
28140,2015134063,-0.194,0.526,B,CU,2.0,2.0,15,0,Ball
28141,2015134063,0.393,2.591,F,FF,3.0,2.0,5,1,Foul
28142,2015134063,0.6609999999999999,2.959,F,FF,3.0,2.0,2,1,Foul
28143,2015134063,-0.5379999999999999,2.928,F,CH,3.0,2.0,3,1,Foul
28144,2015134063,-0.968,4.294,B,FF,3.0,2.0,9,0,Ball
28155,2015134080,0.114,2.254,C,CU,0.0,0.0,4,0,Ball
28156,2015134080,0.527,1.126,B,CU,0.0,1.0,15,0,Ball
28157,2015134080,1.158,2.41,B,FF,1.0,1.0,13,0,Ball
28158,2015134080,-0.162,1.969,X,FF,2.0,1.0,7,1,Out
28164,2015134103,0.015,2.265,X,SL,0.0,0.0,4,1,Out
28174,2015134120,0.584,3.216,C,FF,0.0,0.0,2,0,Ball
28175,2015134120,0.79,0.583,B,CU,0.0,1.0,15,0,Ball
28176,2015134120,1.356,2.765,B,FF,1.0,1.0,13,0,Ball
28177,2015134120,1.156,2.882,B,FF,2.0,1.0,13,0,Ball
28178,2015134120,-0.274,2.422,D,FF,3.0,1.0,4,1,Hit
28266,2015135202,0.7340000000000001,2.43,D,FF,0.0,0.0,5,1,Hit
28285,2015135217,-0.158,1.758,B,FF,0.0,0.0,7,0,Ball
28286,2015135217,-0.328,1.955,C,FF,1.0,0.0,6,0,Ball
28287,2015135217,-0.98,2.189,B,SI,1.0,1.0,12,0,Ball
28288,2015135217,0.368,1.3869999999999998,S,CU,2.0,1.0,15,1,Strike
28289,2015135217,-1.58,2.361,B,FF,2.0,2.0,12,0,Ball
28290,2015135217,1.154,2.576,S,CU,3.0,2.0,13,1,Strike
28309,2015135236,-1.149,2.298,S,CH,0.0,0.0,12,1,Strike
28310,2015135236,0.937,2.061,S,CU,0.0,1.0,13,1,Strike
28311,2015135236,1.3030000000000002,1.008,B,CU,0.0,2.0,16,0,Ball
28312,2015135236,-0.386,0.799,B,CH,1.0,2.0,15,0,Ball
28313,2015135236,-0.192,2.826,F,SI,2.0,2.0,4,1,Foul
28314,2015135236,-0.6970000000000001,2.457,D,FF,2.0,2.0,3,1,Hit
29738,2015141927,-0.945,2.568,F,FT,0.0,0.0,12,1,Foul
29739,2015141927,-0.616,3.3,C,FT,0.0,1.0,0,0,Ball
29740,2015141927,2.141,1.653,B,FC,0.0,2.0,13,0,Ball
29741,2015141927,0.104,2.273,X,FT,1.0,2.0,4,1,Out
29760,2015141946,0.476,3.536,E,FC,0.0,0.0,2,1,Hit
29769,2015141958,-1.662,2.9530000000000003,B,FT,0.0,0.0,12,0,Ball
29770,2015141958,0.747,2.319,C,FF,1.0,0.0,5,0,Ball
29771,2015141958,-1.755,2.052,B,FT,1.0,1.0,12,0,Ball
29772,2015141958,0.264,2.414,X,FF,2.0,1.0,4,1,Out
30162,2015143890,0.038,4.218,B,FF,0.0,0.0,10,0,Ball
30163,2015143890,-0.057,3.139,C,CH,1.0,0.0,1,0,Ball
30164,2015143890,-0.561,1.217,B,FF,1.0,1.0,15,0,Ball
30165,2015143890,0.259,1.824,C,FF,2.0,1.0,7,0,Ball
30166,2015143890,-1.328,1.643,B,FC,2.0,2.0,12,0,Ball
30167,2015143890,1.104,0.992,S,CH,3.0,2.0,16,1,Strike
30190,2015143906,-0.404,2.022,C,FT,0.0,0.0,6,0,Ball
30191,2015143906,-0.335,1.044,B,FF,0.0,1.0,15,0,Ball
30192,2015143906,-2.209,0.06,B,CH,1.0,1.0,14,0,Ball
30193,2015143906,0.02,1.228,S,CH,2.0,1.0,15,1,Strike
30194,2015143906,-1.133,3.591,B,FT,2.0,2.0,12,0,Ball
30195,2015143906,-1.205,1.924,B,FT,3.0,2.0,12,0,Ball
30221,2015143923,0.18600000000000005,1.419,B,CH,0.0,0.0,15,0,Ball
30222,2015143923,-0.627,2.658,X,CH,1.0,0.0,3,1,Out
30249,2015143946,-0.628,-0.07400000000000001,B,CU,0.0,0.0,15,0,Ball
30250,2015143946,-0.004,0.961,B,CH,1.0,0.0,15,0,Ball
30251,2015143946,0.823,3.172,C,FF,2.0,0.0,2,0,Ball
30252,2015143946,-1.432,2.38,B,FC,2.0,1.0,12,0,Ball
30253,2015143946,-0.142,2.508,F,FT,3.0,1.0,4,1,Foul
30254,2015143946,0.09,1.656,F,CH,3.0,2.0,7,1,Foul
30255,2015143946,0.481,1.806,F,CH,3.0,2.0,8,1,Foul
30256,2015143946,-1.275,1.232,B,CH,3.0,2.0,14,0,Ball
31795,2015152287,0.62,2.422,C,FF,0.0,0.0,5,0,Ball
31796,2015152287,-0.141,1.815,X,FC,0.0,1.0,7,1,Out
31815,2015152304,-1.143,2.3280000000000003,B,FC,0.0,0.0,12,0,Ball
31816,2015152304,-0.541,2.462,F,FF,1.0,0.0,3,1,Foul
31817,2015152304,1.348,3.444,B,CH,1.0,1.0,13,0,Ball
31818,2015152304,0.902,2.819,C,FC,2.0,1.0,13,0,Ball
31819,2015152304,0.987,3.102,B,FF,2.0,2.0,13,0,Ball
31820,2015152304,-1.6869999999999998,2.181,B,FC,3.0,2.0,12,0,Ball
31845,2015152332,-0.802,3.48,C,FF,0.0,0.0,0,0,Ball
31846,2015152332,-0.133,3.0,F,FC,0.0,1.0,1,1,Foul
31847,2015152332,-0.303,1.3730000000000002,B,KC,0.0,2.0,15,0,Ball
31848,2015152332,1.707,1.374,B,FT,1.0,2.0,16,0,Ball
31849,2015152332,-0.113,2.352,X,FF,2.0,2.0,4,1,Out
32507,2015155678,0.123,1.997,C,SL,0.0,0.0,7,0,Ball
32508,2015155678,0.5,1.382,S,FS,0.0,1.0,15,1,Strike
32509,2015155678,1.426,1.915,F,FF,0.0,2.0,13,1,Foul
32510,2015155678,0.225,2.406,X,SI,0.0,2.0,4,1,Out
32519,2015155700,0.08800000000000001,1.55,X,FS,0.0,0.0,7,1,Out
32535,2015155717,1.004,2.397,C,CU,0.0,0.0,13,0,Ball
32536,2015155717,1.16,0.772,B,SI,0.0,1.0,16,0,Ball
32537,2015155717,-0.145,1.7919999999999998,D,SI,1.0,1.0,7,1,Hit
32551,2015155734,0.18600000000000005,3.0410000000000004,X,FF,0.0,0.0,1,1,Out
33332,2015161163,-0.256,1.854,C,FF,0.0,0.0,7,0,Ball
33333,2015161163,1.103,2.332,S,SL,0.0,1.0,13,1,Strike
33334,2015161163,-1.477,2.01,B,CH,0.0,2.0,12,0,Ball
33335,2015161163,1.0590000000000002,1.797,B,CH,1.0,2.0,13,0,Ball
33336,2015161163,-0.128,1.196,B,CH,2.0,2.0,15,0,Ball
33337,2015161163,0.208,1.907,F,SL,3.0,2.0,7,1,Foul
33338,2015161163,-1.013,0.609,*B,CH,3.0,2.0,14,0,Ball
33351,2015161178,2.332,1.7380000000000002,B,SL,0.0,0.0,13,0,Ball
33352,2015161178,1.3769999999999998,2.699,B,FC,1.0,0.0,13,0,Ball
33353,2015161178,-1.579,3.335,B,FT,2.0,0.0,12,0,Ball
33354,2015161178,0.413,2.822,X,FT,3.0,0.0,5,1,Out
33374,2015161196,-0.199,2.073,C,FT,0.0,0.0,7,0,Ball
33375,2015161196,0.403,2.459,X,FF,0.0,1.0,5,1,Out
33391,2015161212,-1.443,2.935,B,FT,0.0,0.0,12,0,Ball
33392,2015161212,-0.478,2.399,E,FT,1.0,0.0,3,-1,
35334,2015171637,0.484,2.076,C,FF,0.0,0.0,8,0,Ball
35335,2015171637,1.06,1.802,B,FF,0.0,1.0,13,0,Ball
35336,2015171637,0.631,1.654,B,FF,1.0,1.0,8,0,Ball
35337,2015171637,-0.008,3.417,C,SL,2.0,1.0,1,0,Ball
35338,2015171637,-0.086,1.827,X,CH,2.0,2.0,7,1,Out
35359,2015171654,0.636,2.144,C,SL,0.0,0.0,8,0,Ball
35360,2015171654,0.962,2.3,B,FF,0.0,1.0,13,0,Ball
35361,2015171654,0.145,2.767,F,FF,1.0,1.0,4,1,Foul
35362,2015171654,-0.335,3.135,F,FF,1.0,2.0,0,1,Foul
35363,2015171654,1.211,0.022,B,SL,1.0,2.0,16,0,Ball
35364,2015171654,1.218,1.362,S,SL,2.0,2.0,16,1,Strike
35381,2015171669,-0.018000000000000002,3.4560000000000004,C,SL,0.0,0.0,1,0,Ball
35382,2015171669,0.69,1.907,F,FF,0.0,1.0,8,1,Foul
35383,2015171669,0.084,3.082,C,FF,0.0,2.0,1,0,Ball
35396,2015171690,0.73,3.488,B,FF,0.0,0.0,2,0,Ball
35397,2015171690,0.294,3.0860000000000003,S,FF,1.0,0.0,2,1,Strike
35398,2015171690,0.789,1.113,W,FC,1.0,1.0,15,1,Strike
35399,2015171690,1.249,2.349,B,FF,1.0,2.0,13,0,Ball
35400,2015171690,0.355,2.642,E,FF,2.0,2.0,5,1,Hit
39694,2016006691,-1.137,0.336,*B,FT,0.0,0.0,14,0,Ball
39695,2016006691,0.931,2.334,S,CH,1.0,0.0,13,1,Strike
39696,2016006691,1.551,3.277,B,CH,1.0,1.0,13,0,Ball
39697,2016006691,-1.276,1.661,B,FF,2.0,1.0,12,0,Ball
39698,2016006691,-0.32,2.432,C,FT,3.0,1.0,3,0,Ball
39699,2016006691,1.119,3.1180000000000003,X,CH,3.0,2.0,13,1,Out
39733,2016006711,0.403,2.205,F,CH,0.0,0.0,8,1,Foul
39734,2016006711,-3.062,1.396,H,FT,0.0,1.0,14,0,Ball
39767,2016006729,1.579,2.952,B,CH,0.0,0.0,13,0,Ball
39768,2016006729,1.103,2.477,C,FF,1.0,0.0,13,0,Ball
39769,2016006729,0.391,1.45,B,KC,1.0,1.0,15,0,Ball
39770,2016006729,1.008,2.653,S,CH,2.0,1.0,13,1,Strike
39771,2016006729,0.696,2.637,D,CH,2.0,2.0,5,1,Hit
40208,2016009482,0.433,1.541,B,FF,0.0,0.0,8,0,Ball
40209,2016009482,0.183,2.437,X,FF,1.0,0.0,4,1,Out
40236,2016009498,-0.13,1.6230000000000002,B,CU,0.0,0.0,7,0,Ball
40237,2016009498,-1.209,2.275,S,FC,1.0,0.0,12,1,Strike
40238,2016009498,0.35600000000000004,1.654,S,CH,1.0,1.0,8,1,Strike
40239,2016009498,-0.285,2.172,X,CU,1.0,2.0,6,1,Out
40271,2016009515,-1.5119999999999998,0.7040000000000001,*B,CU,0.0,0.0,14,0,Ball
40272,2016009515,-0.005,1.804,C,CH,1.0,0.0,7,0,Ball
40273,2016009515,0.035,1.84,X,CH,1.0,1.0,7,1,Out
43927,2016026999,-0.779,1.398,B,CH,0.0,0.0,15,0,Ball
43928,2016026999,-0.59,2.293,C,FT,1.0,0.0,3,0,Ball
43929,2016026999,1.325,2.158,B,CH,1.0,1.0,13,0,Ball
43930,2016026999,0.219,2.892,F,FT,2.0,1.0,4,1,Foul
43931,2016026999,0.204,3.588,F,FT,2.0,2.0,1,1,Foul
43932,2016026999,-0.179,1.686,D,SL,2.0,2.0,7,1,Hit
43966,2016027016,0.69,3.224,D,FT,0.0,0.0,2,1,Hit
44003,2016027039,0.195,3.119,F,FT,0.0,0.0,1,1,Foul
44004,2016027039,0.107,3.73,B,FT,0.0,1.0,10,0,Ball
44005,2016027039,-0.06,3.303,F,FT,1.0,1.0,1,1,Foul
44006,2016027039,0.818,2.769,F,CH,1.0,2.0,5,1,Foul
44007,2016027039,-0.129,4.087,F,FT,1.0,2.0,10,1,Foul
44008,2016027039,-1.121,2.657,F,SL,1.0,2.0,12,1,Foul
44009,2016027039,0.778,4.095,F,FT,1.0,2.0,10,1,Foul
44010,2016027039,0.121,2.399,F,CH,1.0,2.0,4,1,Foul
44011,2016027039,-1.202,2.072,B,SL,1.0,2.0,12,0,Ball
44012,2016027039,-0.212,2.585,F,CH,2.0,2.0,4,1,Foul
44013,2016027039,1.352,2.963,B,FT,2.0,2.0,13,0,Ball
44014,2016027039,-0.858,4.371,B,FT,3.0,2.0,9,0,Ball
45000,2016031335,0.35,1.73,S,SL,0.0,0.0,8,1,Strike
45001,2016031335,-1.37,2.11,F,FS,0.0,1.0,12,1,Foul
45002,2016031335,1.95,1.73,B,SI,0.0,2.0,13,0,Ball
45003,2016031335,0.45,-0.62,B,FS,1.0,2.0,15,0,Ball
45004,2016031335,0.62,1.63,B,SL,2.0,2.0,8,0,Ball
45005,2016031335,0.29,2.33,X,SL,3.0,2.0,5,1,Out
45016,2016031351,-0.01,0.0,*B,FS,0.0,0.0,15,0,Ball
45017,2016031351,0.35,1.36,F,FS,1.0,0.0,15,1,Foul
45018,2016031351,0.68,2.51,X,SI,1.0,1.0,5,1,Out
45025,2016031367,-0.39,2.39,F,FS,0.0,0.0,3,1,Foul
45026,2016031367,-1.5,3.41,B,SI,0.0,1.0,12,0,Ball
45027,2016031367,0.98,2.87,X,SL,1.0,1.0,13,1,Out
45038,2016031385,-0.7,2.56,F,SI,0.0,0.0,3,1,Foul
45039,2016031385,0.16,1.98,X,FS,0.0,1.0,7,1,Out
47207,2016039387,0.659,1.81,C,FF,0.0,0.0,8,0,Ball
47208,2016039387,0.195,2.385,X,CU,0.0,1.0,4,1,Out
47226,2016039404,0.16399999999999998,1.685,B,FF,0.0,0.0,7,0,Ball
47227,2016039404,0.8420000000000001,1.953,B,FF,1.0,0.0,13,0,Ball
47228,2016039404,0.6459999999999999,2.783,C,FF,2.0,0.0,5,0,Ball
47229,2016039404,-0.579,2.869,C,CU,2.0,1.0,3,0,Ball
47230,2016039404,1.496,1.938,B,SL,2.0,2.0,13,0,Ball
47231,2016039404,0.38,1.211,S,SL,3.0,2.0,15,1,Strike
47247,2016039423,0.097,1.401,B,SL,0.0,0.0,15,0,Ball
47248,2016039423,1.492,2.814,B,FF,1.0,0.0,13,0,Ball
47249,2016039423,-0.763,2.774,F,FF,2.0,0.0,3,1,Foul
47250,2016039423,0.336,4.009,S,FF,2.0,1.0,10,1,Strike
47251,2016039423,0.307,3.256,S,FF,2.0,2.0,2,1,Strike
47268,2016039440,0.454,4.113,B,FF,0.0,0.0,10,0,Ball
47269,2016039440,-0.603,2.679,X,CU,1.0,0.0,3,1,Out
50171,2016053495,0.078,2.376,E,FF,0.0,0.0,4,1,Hit
50188,2016053507,-0.551,2.509,D,CH,0.0,0.0,3,1,Hit
50205,2016053529,0.603,2.305,X,FF,0.0,0.0,5,1,Hit
54547,2016072450,0.75,2.735,E,FT,0.0,0.0,5,1,Hit
54578,2016072472,1.119,3.153,B,FF,0.0,0.0,13,0,Ball
54579,2016072472,0.399,2.812,F,CH,1.0,0.0,5,1,Foul
54580,2016072472,-0.507,1.6969999999999998,F,FC,1.0,1.0,6,1,Foul
54581,2016072472,1.321,1.4380000000000002,B,FF,1.0,2.0,16,0,Ball
54582,2016072472,0.892,1.602,X,CH,2.0,2.0,13,1,Out
54600,2016072490,0.5479999999999999,1.5930000000000002,F,KC,0.0,0.0,8,1,Foul
54601,2016072490,-0.5329999999999999,1.585,F,FC,0.0,1.0,6,1,Foul
54602,2016072490,0.981,2.299,F,FF,0.0,2.0,13,1,Foul
54603,2016072490,-0.202,1.937,S,FT,0.0,2.0,7,1,Strike
61476,2016109096,0.737,0.472,*B,CU,0.0,0.0,15,0,Ball
61477,2016109096,-0.966,4.287,B,CH,1.0,0.0,9,0,Ball
61478,2016109096,1.327,2.182,B,FC,2.0,0.0,13,0,Ball
61479,2016109096,-1.352,3.748,B,FT,3.0,0.0,9,0,Ball
61503,2016109114,0.696,1.984,C,CU,0.0,0.0,8,0,Ball
61504,2016109114,1.12,1.569,B,FC,0.0,1.0,13,0,Ball
61505,2016109114,0.13,3.659,F,FC,1.0,1.0,1,1,Foul
61506,2016109114,0.24,1.423,B,CH,1.0,2.0,15,0,Ball
61507,2016109114,-0.9,3.854,B,FT,2.0,2.0,9,0,Ball
61508,2016109114,0.1,3.21,E,FF,3.0,2.0,1,1,Hit
61526,2016109130,0.282,1.31,B,CU,0.0,0.0,15,0,Ball
61527,2016109130,-0.607,2.989,T,CH,1.0,0.0,0,1,Strike
61528,2016109130,0.5529999999999999,1.013,B,FC,1.0,1.0,15,0,Ball
61529,2016109130,0.915,1.461,F,FC,2.0,1.0,16,1,Foul
61530,2016109130,-0.964,4.167,B,CU,2.0,2.0,9,0,Ball
61531,2016109130,0.8859999999999999,0.597,B,CU,3.0,2.0,16,0,Ball
62075,2016111458,0.618,3.338,C,CU,0.0,0.0,2,0,Ball
62076,2016111458,1.194,2.214,X,CU,0.0,1.0,13,1,Out
62093,2016111482,0.6629999999999999,2.532,S,SL,0.0,0.0,5,1,Strike
62094,2016111482,0.218,2.616,E,SL,0.0,1.0,4,1,Hit
62112,2016111494,-0.624,4.1,B,SI,0.0,0.0,10,0,Ball
62113,2016111494,-0.298,3.543,C,SL,1.0,0.0,0,0,Ball
62114,2016111494,0.997,1.452,B,SL,1.0,1.0,16,0,Ball
62115,2016111494,-0.517,2.21,C,SL,2.0,1.0,6,0,Ball
62116,2016111494,0.789,2.665,X,CU,2.0,2.0,5,1,Out
64000,2016122105,0.716,2.133,C,CH,0.0,0.0,8,0,Ball
64001,2016122105,0.8079999999999999,0.313,*B,FT,0.0,1.0,15,0,Ball
64002,2016122105,-0.269,2.825,D,CH,1.0,1.0,4,1,Hit
64026,2016122123,-1.095,1.961,C,FF,0.0,0.0,12,0,Ball
64027,2016122123,-0.226,2.0,X,FC,0.0,1.0,7,1,Out
64052,2016122139,-0.28800000000000003,2.055,X,FF,0.0,0.0,6,1,Out
65770,2016131804,-0.915,2.0340000000000003,F,SL,0.0,0.0,12,1,Foul
65771,2016131804,-0.654,2.768,F,FF,0.0,1.0,3,1,Foul
65772,2016131804,0.03,1.949,X,FF,0.0,2.0,7,1,Out
65785,2016131825,-0.775,1.582,B,CU,0.0,0.0,6,0,Ball
65786,2016131825,-0.797,1.953,F,SL,1.0,0.0,6,1,Foul
65787,2016131825,-0.068,3.208,X,FF,1.0,1.0,1,1,Out
65813,2016131845,-1.083,1.325,B,SL,0.0,0.0,14,0,Ball
65814,2016131845,0.025,2.056,C,SL,1.0,0.0,7,0,Ball
65815,2016131845,0.508,2.785,D,FF,1.0,1.0,5,1,Hit
66135,2016132954,1.135,2.148,B,SL,0.0,0.0,13,0,Ball
66136,2016132954,-0.505,2.438,C,SL,1.0,0.0,3,0,Ball
66137,2016132954,-0.458,1.917,C,FT,1.0,1.0,6,0,Ball
66138,2016132954,-0.899,2.658,X,FF,1.0,2.0,12,1,Out
66153,2016132971,0.812,2.617,X,SL,0.0,0.0,5,1,Out
66164,2016133001,-0.445,1.995,C,SL,0.0,0.0,6,0,Ball
66165,2016133001,-0.054000000000000006,1.342,B,CH,0.0,1.0,15,0,Ball
66166,2016133001,0.508,-0.087,B,CH,1.0,1.0,15,0,Ball
66167,2016133001,-0.984,2.693,F,FT,2.0,1.0,12,1,Foul
66168,2016133001,1.293,3.26,F,FF,2.0,2.0,13,1,Foul
66169,2016133001,-1.808,2.153,B,FT,2.0,2.0,12,0,Ball
66170,2016133001,0.009000000000000001,2.112,F,SL,3.0,2.0,7,1,Foul
66171,2016133001,0.092,3.515,F,FF,3.0,2.0,1,1,Foul
66172,2016133001,-1.153,1.78,F,FT,3.0,2.0,12,1,Foul
66173,2016133001,-0.491,1.507,D,FF,3.0,2.0,15,1,Hit
66648,2016135875,0.823,2.363,C,FC,0.0,0.0,5,0,Ball
66649,2016135875,0.095,3.5610000000000004,B,FT,0.0,1.0,1,0,Ball
66650,2016135875,-0.629,2.818,X,FT,1.0,1.0,3,1,Out
66672,2016135902,0.023,1.901,S,CH,0.0,0.0,7,1,Strike
66673,2016135902,-1.352,2.568,B,FT,0.0,1.0,12,0,Ball
66674,2016135902,-1.003,2.552,F,FC,1.0,1.0,12,1,Foul
66675,2016135902,-0.648,0.616,B,KC,1.0,2.0,15,0,Ball
66676,2016135902,0.938,3.031,C,FC,2.0,2.0,13,0,Ball
66703,2016135923,-0.6559999999999999,3.452,C,FT,0.0,0.0,0,0,Ball
66704,2016135923,1.827,2.932,B,FC,0.0,1.0,13,0,Ball
66705,2016135923,1.777,3.037,B,FT,1.0,1.0,13,0,Ball
66706,2016135923,0.451,3.596,T,FC,2.0,1.0,2,1,Strike
66707,2016135923,-1.196,1.835,B,FT,2.0,2.0,12,0,Ball
66708,2016135923,0.078,2.717,F,CH,3.0,2.0,4,1,Foul
66709,2016135923,0.359,2.378,F,FT,3.0,2.0,5,1,Foul
66710,2016135923,-1.173,2.378,S,FC,3.0,2.0,12,1,Strike
67514,2016140430,1.31,1.13,B,FT,0.0,0.0,16,0,Ball
67515,2016140430,-0.05,1.72,C,FT,1.0,0.0,7,0,Ball
67516,2016140430,-1.31,1.75,B,FT,1.0,1.0,12,0,Ball
67517,2016140430,0.05,1.1,B,FT,2.0,1.0,15,0,Ball
67518,2016140430,0.06,1.31,F,FT,3.0,1.0,15,1,Foul
67519,2016140430,-0.92,2.56,D,FT,3.0,2.0,12,1,Hit
67546,2016140453,0.64,2.46,C,FT,0.0,0.0,5,0,Ball
67547,2016140453,-0.59,2.93,F,FC,0.0,1.0,3,1,Foul
67548,2016140453,-1.21,1.27,B,SL,0.0,2.0,14,0,Ball
67549,2016140453,-0.93,2.54,C,FT,1.0,2.0,12,0,Ball
67567,2016140472,0.08,2.29,C,FT,0.0,0.0,4,0,Ball
67568,2016140472,1.0,2.95,C,SL,0.0,1.0,13,0,Ball
67569,2016140472,-0.43,3.47,X,FF,0.0,2.0,0,1,Out
68365,2016144414,-0.7509999999999999,2.7,F,FF,0.0,0.0,3,1,Foul
68366,2016144414,-0.732,2.114,F,FF,0.0,1.0,6,1,Foul
68367,2016144414,-0.177,1.348,S,SL,0.0,2.0,15,1,Strike
68391,2016144433,0.337,2.622,F,SL,0.0,0.0,5,1,Foul
68392,2016144433,0.544,2.275,S,FF,0.0,1.0,5,1,Strike
68393,2016144433,1.385,1.675,S,SL,0.0,2.0,13,1,Strike
68409,2016144455,1.213,0.993,S,SL,0.0,0.0,16,1,Strike
68410,2016144455,0.664,0.843,S,SL,0.0,1.0,15,1,Strike
68411,2016144455,-0.655,2.376,X,FF,0.0,2.0,3,1,Out
71561,2016161867,0.069,1.957,D,FF,0.0,0.0,7,1,Hit
71579,2016161883,0.097,4.399,B,FF,0.0,0.0,10,0,Ball
71580,2016161883,0.42,3.3110000000000004,F,FF,1.0,0.0,2,1,Foul
71581,2016161883,-1.786,2.794,B,CU,1.0,1.0,12,0,Ball
71582,2016161883,0.458,2.803,C,CU,2.0,1.0,5,0,Ball
71583,2016161883,0.907,3.583,D,SL,2.0,2.0,13,1,Hit
71610,2016161900,-2.327,3.828,B,FF,0.0,0.0,9,0,Ball
71611,2016161900,-0.29,2.944,X,FF,1.0,0.0,3,1,Out
71839,2016162970,0.8859999999999999,4.148,B,KC,0.0,0.0,11,0,Ball
71840,2016162970,-0.08,3.023,X,FT,1.0,0.0,1,1,Out
71870,2016163000,-0.6859999999999999,3.169,F,FC,0.0,0.0,0,1,Foul
71871,2016163000,-0.792,3.996,B,FT,0.0,1.0,10,0,Ball
71872,2016163000,0.15,2.388,E,KC,1.0,1.0,4,1,Hit
71901,2016163017,0.921,3.478,X,FT,0.0,0.0,13,1,Out
73592,2016173790,0.7879999999999999,3.15,C,FT,0.0,0.0,2,0,Ball
73593,2016173790,0.93,2.557,D,CH,0.0,1.0,13,1,Hit
73620,2016173811,-0.929,2.802,C,FF,0.0,0.0,12,0,Ball
73621,2016173811,-0.491,1.876,B,FT,0.0,1.0,6,0,Ball
73622,2016173811,0.542,2.667,F,FT,1.0,1.0,5,1,Foul
73623,2016173811,-1.3869999999999998,2.1830000000000003,B,FT,1.0,2.0,12,0,Ball
73624,2016173811,-1.4880000000000002,1.901,B,FC,2.0,2.0,12,0,Ball
73625,2016173811,0.237,1.53,D,FC,3.0,2.0,7,1,Hit
73652,2016173829,0.208,3.656,C,FT,0.0,0.0,1,0,Ball
73653,2016173829,-0.298,2.694,X,FC,0.0,1.0,3,1,Out
76680,2017005447,0.4780213505785921,2.5219531768815897,X,FF,0.0,0.0,5,1,Out
76695,2017005470,0.902677296710345,1.02065720122247,B,FF,0.0,0.0,16,0,Ball
76696,2017005470,0.661229488044589,1.97544616325805,S,SL,1.0,0.0,8,1,Strike
76697,2017005470,0.4502895307597821,0.33471875892513897,B,SL,1.0,1.0,15,0,Ball
76698,2017005470,0.60790722631511,1.18896732513083,B,SL,2.0,1.0,15,0,Ball
76699,2017005470,0.783976209888193,1.40169164191028,S,SL,3.0,1.0,15,1,Strike
76700,2017005470,0.461882333288217,-0.214819131260026,B,FF,3.0,2.0,15,0,Ball
76713,2017005485,-0.136884207841352,2.5979308041093,F,SL,0.0,0.0,4,1,Foul
76714,2017005485,-0.306247442112322,1.86906357119546,C,FF,0.0,1.0,6,0,Ball
76715,2017005485,0.991720974657878,3.24883930113128,E,SL,0.0,2.0,13,1,Hit
81281,2017029085,-4.43509655260633,2.3865532967963703,B,FF,0.0,0.0,12,0,Ball
81282,2017029085,-0.285071574728777,1.61578777243968,B,FF,1.0,0.0,6,0,Ball
81283,2017029085,-0.37143332493634,1.74916901314134,C,FF,2.0,0.0,6,0,Ball
81284,2017029085,0.597309986886297,1.1828185266825,S,CH,2.0,1.0,15,1,Strike
